listing_id,seller_id,material_type,quantity_kg,price_per_kg,latitude,longitude,industry,quality_grade,available_monthly,created_at
L0803,C424,Textile,491,10.05,17.626686,79.022335,Energy,C,True,2026-02-13T22:27:27.211714
L0804,C232,Construction_Debris,2945,3.33,24.859287,87.219367,Textile,C,False,2026-02-12T22:27:27.211775
L0805,C253,Textile,3327,10.73,23.961984,78.73517,Chemical,B,True,2026-02-02T22:27:27.211822
L0806,C448,Metal_Scrap,972,21.29,27.46078,76.961264,Pharmaceutical,B,True,2026-02-23T22:27:27.211865
L0807,C279,Organic,820,2.08,26.063605,89.682305,Energy,A,False,2026-02-17T22:27:27.211909
L0808,C209,Plastic,3339,9.86,22.340026,83.024672,Construction,A,True,2026-02-04T22:27:27.211953
L0809,C304,Metal_Scrap,2121,16.65,29.469783,76.197499,Automotive,A,True,2026-02-17T22:27:27.211996
L0810,C115,Metal_Scrap,3551,36.82,31.315136,79.537055,Energy,C,True,2026-02-18T22:27:27.212039
L0811,C033,Organic,2004,2.78,21.180344,76.094911,Textile,B,True,2026-02-23T22:27:27.212082
L0812,C195,Metal_Scrap,3132,39.02,22.289604,77.95885,Automotive,B,False,2026-02-13T22:27:27.212125
L0813,C122,Glass,4738,6.62,10.586066,78.724957,Construction,B,False,2026-02-17T22:27:27.212168
L0814,C251,Plastic,1969,18.47,22.80073,87.347958,Textile,A,True,2026-02-02T22:27:27.212211
L0815,C494,Organic,4058,2.33,21.061839,77.567011,Energy,B,True,2026-02-18T22:27:27.212254
L0816,C118,Organic,2001,1.2,10.392263,78.203341,Chemical,A,False,2026-02-10T22:27:27.212297
L0817,C202,Metal_Scrap,4659,19.92,23.691136,80.405122,Textile,C,True,2026-02-15T22:27:27.212340
L0818,C100,Organic,4330,2.09,24.340686,79.310702,Textile,A,True,2026-02-20T22:27:27.212383
L0819,C328,Plastic,4982,12.58,29.477417,76.519232,Textile,A,False,2026-02-22T22:27:27.212426
L0820,C315,Plastic,4839,17.51,20.193435,77.72515,Construction,A,True,2026-02-16T22:27:27.212469
L0821,C419,Metal_Scrap,648,20.29,24.981454,76.690172,Food_Processing,A,False,2026-02-07T22:27:27.212511
L0822,C209,Glass,2352,6.68,26.185647,88.852437,Energy,A,True,2026-02-13T22:27:27.212555
L0823,C432,Metal_Scrap,3712,28.73,21.233951,80.526989,Electronics,C,True,2026-01-30T22:27:27.212598
L0824,C252,Paper,1936,6.09,15.50562,79.9616,Automotive,A,False,2026-02-25T22:27:27.212641
L0825,C236,Construction_Debris,4161,3.31,21.716223,82.198834,Automotive,B,True,2026-02-22T22:27:27.212684
L0826,C414,Metal_Scrap,3416,31.0,13.472314,81.711434,Construction,B,True,2026-02-23T22:27:27.212727
L0827,C332,Wood,3211,4.57,21.750837,86.794728,Pharmaceutical,C,True,2026-02-19T22:27:27.212770
L0828,C235,Wood,818,3.48,26.586506,83.269882,Food_Processing,A,True,2026-02-17T22:27:27.212813
L0829,C213,Plastic,2332,16.57,31.092353,74.644438,Pharmaceutical,A,True,2026-02-25T22:27:27.212856
L0830,C125,Paper,1219,7.33,24.350739,76.790535,Electronics,B,True,2026-02-07T22:27:27.212898
L0831,C177,Plastic,4655,17.57,28.886183,74.370306,Construction,B,True,2026-02-16T22:27:27.212942
L0832,C354,Paper,923,2.37,10.098835,76.067499,Food_Processing,C,True,2026-02-05T22:27:27.212984
L0833,C271,Organic,2767,1.56,22.276952,84.768864,Pharmaceutical,B,False,2026-02-09T22:27:27.213027
L0834,C262,Organic,3662,0.83,22.194465,77.395244,Energy,C,True,2026-02-10T22:27:27.213070
L0835,C495,Construction_Debris,2358,3.77,21.00429,78.905117,Energy,C,True,2026-02-12T22:27:27.213113
L0836,C117,Plastic,3037,8.61,17.463082,79.069716,Food_Processing,B,True,2026-02-19T22:27:27.213156
L0837,C398,E_Waste,4820,71.5,25.050249,83.615261,Energy,C,False,2026-02-27T22:27:27.213199
L0838,C014,Glass,1522,5.56,28.951137,75.295653,Food_Processing,C,False,2026-02-25T22:27:27.213241
L0839,C108,Metal_Scrap,652,17.57,22.104969,77.148127,Chemical,C,False,2026-02-17T22:27:27.213285
L0840,C054,Metal_Scrap,1268,15.55,22.22964,75.794329,Energy,C,True,2026-02-07T22:27:27.213328
L0841,C309,Organic,1619,2.51,21.007685,80.284578,Pharmaceutical,A,True,2026-01-31T22:27:27.213371
L0842,C473,Construction_Debris,2075,1.64,15.148096,79.942752,Textile,A,True,2026-02-16T22:27:27.213414
L0843,C243,Textile,1460,4.13,20.332571,75.390569,Electronics,C,False,2026-02-03T22:27:27.213458
L0844,C070,Organic,1552,2.29,24.827841,81.553186,Textile,B,True,2026-02-02T22:27:27.213501
L0845,C434,Metal_Scrap,2870,24.71,22.341669,80.889872,Steel,B,True,2026-02-07T22:27:27.213544
L0846,C353,Glass,4608,3.34,28.342768,79.304893,Construction,A,True,2026-02-25T22:27:27.213588
L0847,C189,Organic,1648,0.79,28.536495,74.388464,Pharmaceutical,C,False,2026-02-01T22:27:27.213633
L0848,C109,Metal_Scrap,4611,20.95,20.06785,79.30047,Automotive,B,True,2026-02-13T22:27:27.213677
L0849,C119,Organic,3289,2.22,15.562509,80.215104,Energy,B,True,2026-02-01T22:27:27.213719
L0850,C282,Metal_Scrap,2437,23.27,15.826563,77.907836,Food_Processing,A,True,2026-02-12T22:27:27.213775
L0851,C127,Wood,4177,4.2,12.339248,77.63239,Steel,B,True,2026-02-13T22:27:27.213822
L0852,C330,Construction_Debris,3104,4.3,29.71605,75.042876,Energy,B,False,2026-02-08T22:27:27.213867
L0853,C357,Construction_Debris,881,4.3,16.318177,79.120927,Steel,C,True,2026-02-21T22:27:27.213910
L0854,C020,Wood,4235,3.02,23.628665,79.995077,Construction,B,True,2026-02-04T22:27:27.213954
L0855,C048,Metal_Scrap,1806,26.7,23.592834,77.326069,Chemical,A,True,2026-02-15T22:27:27.213998
L0856,C016,Paper,2186,4.75,21.779267,78.09065,Pharmaceutical,B,True,2026-02-22T22:27:27.214040
L0857,C097,Metal_Scrap,3075,24.91,23.233894,81.413994,Electronics,C,False,2026-02-03T22:27:27.214084
L0858,C480,Plastic,2070,10.35,22.31113,77.390163,Automotive,C,True,2026-02-10T22:27:27.214127
L0859,C315,Plastic,4930,8.31,23.788205,80.655276,Chemical,B,False,2026-02-16T22:27:27.214170
L0860,C377,Organic,835,1.63,22.341838,87.822839,Automotive,B,False,2026-02-16T22:27:27.214213
L0861,C221,Plastic,1675,14.8,20.814591,76.988086,Steel,B,True,2026-02-27T22:27:27.214256
L0862,C012,Metal_Scrap,475,19.74,24.367674,77.340065,Chemical,C,True,2026-02-23T22:27:27.214302
L0863,C462,Paper,1031,4.5,20.4257,77.181522,Textile,A,True,2026-02-20T22:27:27.214344
L0864,C394,Metal_Scrap,3452,39.85,17.689151,76.125371,Food_Processing,C,True,2026-02-05T22:27:27.214388
L0865,C495,Construction_Debris,4955,3.69,31.678463,77.780281,Food_Processing,A,True,2026-02-07T22:27:27.214431
L0866,C425,Metal_Scrap,4720,28.11,31.303779,78.700063,Chemical,B,False,2026-02-06T22:27:27.214473
L0867,C029,Metal_Scrap,1243,34.46,29.604153,77.776712,Automotive,C,True,2026-02-08T22:27:27.214516
L0868,C224,Glass,312,8.58,23.162401,78.736288,Textile,B,True,2026-02-15T22:27:27.214559
L0869,C491,E_Waste,2614,58.67,22.367644,82.833939,Electronics,B,True,2026-01-31T22:27:27.214603
L0870,C429,Plastic,4830,8.62,29.684332,76.009104,Pharmaceutical,C,True,2026-02-16T22:27:27.214648
L0871,C364,Construction_Debris,4723,3.83,22.125454,80.492986,Construction,A,True,2026-01-30T22:27:27.214692
L0872,C186,Metal_Scrap,4019,19.53,23.244628,75.739684,Manufacturing,B,True,2026-02-12T22:27:27.214736
L0873,C326,Paper,3839,2.28,17.599614,81.352624,Automotive,C,True,2026-02-20T22:27:27.214779
L0874,C118,Metal_Scrap,2515,32.39,12.281979,76.354897,Electronics,B,True,2026-02-22T22:27:27.214822
L0875,C044,Wood,2758,5.31,28.357374,74.009608,Energy,A,True,2026-02-27T22:27:27.214865
L0876,C244,Textile,266,4.57,24.439022,78.442746,Manufacturing,C,True,2026-02-20T22:27:27.214908
L0877,C003,E_Waste,3017,71.53,11.882463,78.118412,Construction,C,False,2026-02-18T22:27:27.214951
L0878,C038,Textile,1108,5.6,24.483146,84.549001,Textile,A,False,2026-02-08T22:27:27.214994
L0879,C019,Wood,270,4.19,16.524151,81.259389,Electronics,B,False,2026-02-03T22:27:27.215037
L0880,C491,Paper,453,3.4,10.586335,78.973891,Manufacturing,B,False,2026-02-03T22:27:27.215080
L0881,C454,Organic,990,0.25,22.428008,83.83994,Manufacturing,C,False,2026-02-05T22:27:27.215123
L0882,C476,Textile,825,4.75,20.18086,76.6178,Electronics,B,True,2026-02-01T22:27:27.215166
L0883,C132,Construction_Debris,524,4.65,20.522051,80.255985,Steel,A,False,2026-01-31T22:27:27.215209
L0884,C447,Organic,3740,1.23,11.13883,81.309925,Pharmaceutical,A,True,2026-02-18T22:27:27.215252
L0885,C195,Metal_Scrap,2003,15.88,31.513056,76.612098,Energy,B,True,2026-02-24T22:27:27.215295
L0886,C034,Wood,4945,4.89,15.570195,79.772119,Manufacturing,C,True,2026-02-11T22:27:27.215338
L0887,C010,E_Waste,3100,30.46,31.40761,79.784823,Steel,B,True,2026-02-03T22:27:27.215382
L0888,C275,Organic,1862,0.94,15.520545,81.732873,Steel,C,False,2026-02-01T22:27:27.215426
L0889,C233,Organic,1222,2.8,21.998438,78.486611,Steel,B,True,2026-02-22T22:27:27.215472
L0890,C498,Construction_Debris,1998,3.5,17.707465,78.146945,Energy,A,True,2026-02-25T22:27:27.215516
L0891,C369,Metal_Scrap,4226,33.79,20.679505,84.070647,Automotive,C,True,2026-02-21T22:27:27.215556
L0892,C010,Plastic,1997,19.28,23.714873,76.249407,Chemical,C,True,2026-02-02T22:27:27.215606
L0893,C405,Metal_Scrap,546,33.38,22.611718,76.401984,Manufacturing,A,True,2026-02-17T22:27:27.215651
L0894,C225,Plastic,3795,12.38,23.83302,75.031276,Steel,B,True,2026-02-08T22:27:27.215696
L0895,C315,Plastic,1128,11.37,29.718327,74.956807,Construction,C,True,2026-01-30T22:27:27.215746
L0896,C240,Plastic,3763,6.46,20.626336,88.639857,Chemical,A,True,2026-01-30T22:27:27.215801
L0897,C137,Metal_Scrap,2089,33.29,10.206225,78.202775,Textile,C,False,2026-02-02T22:27:27.215847
L0898,C472,Construction_Debris,1236,2.13,10.481736,77.400179,Pharmaceutical,C,True,2026-02-19T22:27:27.215891
L0899,C162,Metal_Scrap,2319,34.29,24.442073,77.571401,Energy,B,True,2026-02-14T22:27:27.215934
L0900,C071,Construction_Debris,2385,4.21,20.441206,75.451298,Chemical,B,True,2026-02-27T22:27:27.215978
L0901,C450,Textile,1417,6.73,20.193421,76.224021,Food_Processing,A,True,2026-02-13T22:27:27.216021
L0902,C425,Plastic,2313,9.62,13.022494,81.437814,Construction,C,False,2026-02-19T22:27:27.216064
L0903,C207,Paper,164,7.15,27.07561,77.70611,Steel,A,True,2026-02-19T22:27:27.216107
L0904,C332,Metal_Scrap,4653,21.26,31.828729,78.968607,Construction,C,True,2026-01-29T22:27:27.216151
L0905,C294,Plastic,613,13.84,12.792315,80.798232,Automotive,C,True,2026-01-29T22:27:27.216194
L0906,C385,Organic,4540,1.2,27.369703,77.774488,Energy,C,True,2026-02-26T22:27:27.216237
L0907,C086,Wood,2395,5.8,21.908003,79.643384,Steel,C,True,2026-02-04T22:27:27.216280
L0908,C024,Paper,587,7.04,23.366019,75.403866,Food_Processing,B,True,2026-02-19T22:27:27.216322
L0909,C103,Textile,1857,6.67,23.135713,83.724667,Food_Processing,C,True,2026-02-13T22:27:27.216366
L0910,C143,Wood,2860,2.62,27.481998,76.377794,Steel,C,False,2026-02-21T22:27:27.216409
L0911,C220,Construction_Debris,752,2.86,22.450785,77.196005,Manufacturing,B,True,2026-02-22T22:27:27.216453
L0912,C469,Textile,2601,10.61,22.065861,82.271514,Electronics,C,True,2026-02-04T22:27:27.216495
L0913,C492,Construction_Debris,2066,3.12,21.959239,82.75124,Food_Processing,A,False,2026-02-01T22:27:27.216539
L0914,C480,Organic,1338,2.2,31.212856,74.826672,Chemical,C,False,2026-02-15T22:27:27.216582
L0915,C315,Paper,3259,4.81,24.781392,76.436355,Chemical,B,False,2026-02-26T22:27:27.216625
L0916,C211,Plastic,2005,10.07,23.324838,83.531571,Pharmaceutical,B,True,2026-02-15T22:27:27.216668
L0917,C075,Plastic,3040,17.3,20.338504,88.283274,Textile,B,True,2026-02-10T22:27:27.216711
L0918,C373,Construction_Debris,4750,4.87,27.167838,79.336638,Automotive,B,False,2026-01-29T22:27:27.216754
L0919,C436,Plastic,742,5.51,17.226458,77.838041,Construction,C,False,2026-02-06T22:27:27.216797
L0920,C287,Wood,2472,2.29,20.808194,89.739039,Construction,A,False,2026-02-19T22:27:27.216840
L0921,C146,Paper,402,6.76,21.805508,79.645992,Textile,A,True,2026-01-31T22:27:27.216883
L0922,C132,Organic,4909,2.92,22.27883,79.699076,Construction,A,False,2026-02-04T22:27:27.216926
L0923,C145,Paper,4236,3.23,22.133269,89.978954,Automotive,A,True,2026-02-22T22:27:27.216970
L0924,C145,Paper,489,4.53,12.411887,80.134505,Automotive,B,True,2026-02-19T22:27:27.217013
L0925,C394,Metal_Scrap,2439,19.26,30.301989,74.416094,Manufacturing,B,True,2026-02-08T22:27:27.217055
L0926,C436,Organic,146,2.47,30.71041,77.100951,Energy,A,True,2026-02-12T22:27:27.217099
L0927,C412,Plastic,4268,6.56,20.446024,88.767284,Construction,C,False,2026-02-04T22:27:27.217142
L0928,C247,Glass,4997,5.68,20.692453,81.773175,Steel,B,True,2026-01-31T22:27:27.217186
L0929,C382,Construction_Debris,1137,2.29,31.739018,74.019622,Construction,C,True,2026-02-09T22:27:27.217230
L0930,C012,Textile,1476,5.22,31.071979,79.353999,Steel,A,True,2026-02-05T22:27:27.217273
L0931,C317,Wood,2563,5.36,21.302751,77.567159,Energy,C,True,2026-02-02T22:27:27.217323
L0932,C142,E_Waste,1206,63.32,30.488603,78.371729,Electronics,C,True,2026-02-16T22:27:27.217373
L0933,C259,E_Waste,2996,48.32,26.556566,86.53269,Automotive,B,True,2026-02-06T22:27:27.217418
L0934,C317,Organic,4485,2.91,29.407132,75.912509,Food_Processing,C,False,2026-02-07T22:27:27.217457
L0935,C201,Metal_Scrap,2671,28.51,22.696042,79.450757,Electronics,A,True,2026-02-21T22:27:27.217512
L0936,C008,Paper,1102,4.77,12.504546,77.124344,Energy,B,False,2026-02-03T22:27:27.217561
L0937,C444,Textile,4437,5.82,15.008525,78.447862,Automotive,B,True,2026-02-09T22:27:27.217605
L0938,C371,Organic,2942,2.3,15.027801,79.622066,Electronics,C,True,2026-02-14T22:27:27.217650
L0939,C234,Metal_Scrap,4467,38.51,15.976961,77.925843,Pharmaceutical,A,True,2026-01-30T22:27:27.217698
L0940,C317,E_Waste,2432,32.09,21.095883,78.533618,Steel,B,True,2026-02-13T22:27:27.217740
L0941,C175,Organic,1560,0.85,23.145705,78.17048,Energy,C,False,2026-02-03T22:27:27.217782
L0942,C417,Metal_Scrap,4048,19.0,11.219342,81.928215,Construction,B,True,2026-02-26T22:27:27.217826
L0943,C418,Metal_Scrap,1773,28.09,10.409339,81.316836,Steel,C,False,2026-02-13T22:27:27.217869
L0944,C227,Plastic,1311,11.06,22.849367,78.18673,Manufacturing,C,True,2026-02-01T22:27:27.217912
L0945,C397,Metal_Scrap,1163,27.55,21.638717,79.301681,Steel,B,True,2026-02-07T22:27:27.217955
L0946,C227,Metal_Scrap,2091,21.84,10.7952,81.105395,Textile,C,True,2026-02-17T22:27:27.218000
L0947,C146,Organic,451,2.03,22.307793,78.399306,Manufacturing,A,True,2026-01-31T22:27:27.218043
L0948,C204,Paper,3965,7.1,21.020229,79.585056,Food_Processing,B,True,2026-02-02T22:27:27.218088
L0949,C447,Metal_Scrap,1959,28.03,15.235162,78.484719,Pharmaceutical,B,True,2026-02-10T22:27:27.218150
L0950,C211,Paper,3703,2.27,20.089547,77.994491,Automotive,B,True,2026-02-21T22:27:27.218196
L0951,C257,Organic,2383,0.71,28.147407,77.866191,Textile,A,False,2026-02-04T22:27:27.218239
L0952,C313,Metal_Scrap,2282,20.72,23.368742,75.242019,Chemical,A,True,2026-02-25T22:27:27.218282
L0953,C431,Organic,3461,1.11,24.946915,89.096579,Manufacturing,C,True,2026-02-10T22:27:27.218326
L0954,C386,Plastic,2232,19.93,22.83972,81.043987,Manufacturing,B,True,2026-02-17T22:27:27.218369
L0955,C318,Organic,3106,2.96,20.840355,86.811202,Pharmaceutical,B,True,2026-02-23T22:27:27.218412
L0956,C259,Metal_Scrap,4932,35.66,31.32647,77.872027,Chemical,A,True,2026-02-15T22:27:27.218455
L0957,C480,Construction_Debris,2932,1.34,23.04647,75.170143,Energy,C,True,2026-01-31T22:27:27.218498
L0958,C368,Construction_Debris,1011,1.32,26.430451,88.901987,Energy,C,True,2026-02-03T22:27:27.218542
L0959,C288,Organic,114,2.0,12.129035,80.311062,Automotive,A,True,2026-02-13T22:27:27.218585
L0960,C283,Plastic,3502,14.77,31.456599,74.671004,Automotive,B,False,2026-02-26T22:27:27.218628
L0961,C381,Metal_Scrap,298,24.72,30.065777,75.987853,Manufacturing,A,True,2026-01-29T22:27:27.218671
L0962,C060,Organic,2871,1.97,22.415255,79.034531,Automotive,B,True,2026-02-12T22:27:27.218713
L0963,C152,Plastic,2976,6.51,25.023928,82.700048,Food_Processing,B,True,2026-02-24T22:27:27.218759
L0964,C182,Metal_Scrap,3504,31.15,14.216669,80.009381,Automotive,C,True,2026-02-07T22:27:27.218802
L0965,C319,Metal_Scrap,3019,23.11,21.195501,83.032606,Textile,C,True,2026-02-13T22:27:27.218845
L0966,C114,Plastic,267,10.35,20.435933,84.579292,Construction,A,True,2026-02-24T22:27:27.218888
L0967,C149,Metal_Scrap,492,21.2,30.059733,74.048581,Steel,C,False,2026-02-04T22:27:27.218931
L0968,C392,Glass,2978,3.54,15.794574,79.531258,Electronics,C,True,2026-02-20T22:27:27.218974
L0969,C385,Plastic,3781,11.32,24.970262,81.171266,Energy,C,True,2026-02-16T22:27:27.219017
L0970,C417,Paper,3313,5.44,31.495394,78.331544,Pharmaceutical,B,True,2026-02-10T22:27:27.219060
L0971,C408,Glass,4603,7.28,27.221745,78.356536,Manufacturing,C,True,2026-02-22T22:27:27.219102
L0972,C064,Glass,994,4.77,24.849492,78.417623,Pharmaceutical,A,True,2026-02-26T22:27:27.219145
L0973,C128,Organic,917,0.31,30.526777,74.25259,Construction,B,True,2026-02-05T22:27:27.219189
L0974,C308,Metal_Scrap,3592,17.44,23.984931,75.896605,Construction,A,True,2026-02-21T22:27:27.219241
L0975,C039,Wood,2173,4.48,22.738473,75.148211,Steel,B,False,2026-02-04T22:27:27.219286
L0976,C071,Construction_Debris,2315,4.43,23.568905,79.805999,Manufacturing,A,True,2026-02-26T22:27:27.219329
L0977,C314,Metal_Scrap,2015,37.33,21.667687,81.806069,Construction,C,False,2026-02-13T22:27:27.219372
L0978,C241,Metal_Scrap,2412,35.66,20.001705,80.030163,Manufacturing,B,False,2026-02-12T22:27:27.219414
L0979,C035,Metal_Scrap,2558,16.18,24.972281,75.073303,Textile,B,False,2026-02-09T22:27:27.219457
L0980,C328,Metal_Scrap,2609,39.81,26.535332,87.050418,Electronics,C,True,2026-02-12T22:27:27.219510
L0981,C173,Paper,274,7.63,21.998631,89.458766,Pharmaceutical,B,True,2026-02-06T22:27:27.219560
L0982,C290,Plastic,2937,12.7,30.580838,74.304123,Chemical,C,False,2026-01-29T22:27:27.219604
L0983,C390,Metal_Scrap,206,32.86,14.021257,79.001233,Electronics,A,False,2026-02-06T22:27:27.219648
L0984,C221,Paper,3197,3.11,22.789444,77.549771,Chemical,B,True,2026-01-31T22:27:27.219693
L0985,C452,Metal_Scrap,3755,19.05,16.722001,76.196797,Pharmaceutical,A,True,2026-02-02T22:27:27.219736
L0986,C420,Organic,827,2.6,28.071,78.64215,Steel,A,True,2026-02-13T22:27:27.219780
L0987,C429,Paper,2336,5.03,23.733209,77.395981,Automotive,A,False,2026-02-27T22:27:27.219826
L0988,C287,E_Waste,3979,37.19,29.413258,76.227018,Steel,A,False,2026-01-29T22:27:27.219875
L0989,C077,Organic,2667,0.59,22.769131,80.055664,Food_Processing,B,True,2026-02-25T22:27:27.219922
L0990,C181,Metal_Scrap,2602,22.19,21.472477,89.939969,Food_Processing,C,True,2026-02-22T22:27:27.219962
L0991,C191,Paper,2471,3.63,27.368818,77.295438,Food_Processing,A,False,2026-02-27T22:27:27.220001
L0992,C180,Plastic,1996,14.34,23.399544,81.741025,Manufacturing,A,True,2026-02-01T22:27:27.220044
L0993,C325,Metal_Scrap,2200,29.97,14.689448,80.185118,Automotive,C,True,2026-02-08T22:27:27.220087
L0994,C186,Organic,1932,0.69,29.377633,75.006456,Construction,C,True,2026-02-07T22:27:27.220131
L0995,C345,Textile,70,10.9,20.605269,84.020401,Construction,A,False,2026-02-14T22:27:27.220177
L0996,C065,Construction_Debris,2246,1.95,22.15469,81.297496,Energy,B,True,2026-02-12T22:27:27.220224
L0997,C437,E_Waste,1017,27.95,31.35252,75.692773,Food_Processing,A,True,2026-02-27T22:27:27.220265
L0998,C450,Paper,3881,5.0,22.607862,86.012309,Food_Processing,A,True,2026-02-14T22:27:27.220305
L0999,C321,Metal_Scrap,3230,30.36,22.783095,75.439186,Energy,A,True,2026-02-25T22:27:27.220348
L1000,C431,Plastic,3927,17.87,14.185804,80.948923,Construction,C,True,2026-02-05T22:27:27.220392
L1001,C202,Plastic,3076,10.84,23.600572,81.86188,Textile,B,True,2026-02-27T22:27:27.220434
L1002,C291,Metal_Scrap,3314,21.64,26.132901,85.925728,Pharmaceutical,A,True,2026-02-10T22:27:27.220477
L1003,C432,Wood,767,2.31,28.394917,76.545034,Energy,A,True,2026-02-04T22:27:27.220520
L1004,C083,Organic,2540,2.31,28.998129,76.06418,Steel,C,True,2026-02-25T22:27:27.220563
L1005,C432,Glass,1466,4.24,26.962263,84.900064,Construction,A,True,2026-02-08T22:27:27.220607
L1006,C012,Plastic,305,11.78,20.312315,80.079643,Chemical,A,True,2026-01-30T22:27:27.220650
L1007,C186,Wood,2354,5.31,31.202785,74.649755,Energy,B,True,2026-02-04T22:27:27.220693
L1008,C450,Metal_Scrap,4888,20.26,10.753908,76.927742,Manufacturing,B,True,2026-02-25T22:27:27.220737
L1009,C429,Metal_Scrap,2879,15.96,21.767001,83.090053,Automotive,C,True,2026-02-24T22:27:27.220786
L1010,C468,Paper,2705,5.81,10.740119,78.90443,Pharmaceutical,C,True,2026-02-01T22:27:27.220826
L1011,C257,Metal_Scrap,2724,24.88,21.952861,88.445819,Pharmaceutical,A,True,2026-02-01T22:27:27.220867
L1012,C267,Paper,1348,5.34,23.272996,76.743223,Automotive,B,True,2026-02-26T22:27:27.220910
L1013,C114,Glass,1809,7.65,24.456081,75.384357,Manufacturing,C,True,2026-02-25T22:27:27.220954
L1014,C435,Organic,1568,2.56,15.064144,80.083865,Manufacturing,B,False,2026-02-20T22:27:27.221008
L1015,C296,Construction_Debris,4668,4.81,22.956557,79.8891,Steel,B,True,2026-02-13T22:27:27.221052
L1016,C140,Construction_Debris,4570,3.92,24.570524,76.511062,Textile,B,True,2026-02-20T22:27:27.221096
L1017,C348,Paper,4608,5.92,22.294111,81.130268,Textile,B,True,2026-02-02T22:27:27.221140
L1018,C465,Paper,1195,7.42,16.49248,77.722419,Food_Processing,B,True,2026-01-31T22:27:27.221183
L1019,C413,Metal_Scrap,1554,17.14,25.236924,86.096419,Energy,C,True,2026-02-11T22:27:27.221226
