company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity
C100,4,Chemical,Enterprise,6230,103411.7,15,7,2,141927.0,2128.9,0.934,26.38,MSEDCL,11093.82,62.35,8108.58,461.05,7.7967,422.82,0,3115.0,44.66,11909.7,4763.9,2381.9,2381.9,0,7818.3,390.91,20.086444349107094,74328.61,85682.73,78182.62,238193.96,38.23
C100,5,Chemical,Enterprise,9315,465690.1,15,5,3,126408.12,1896.12,0.89,14.08,Tata Power,15245.17,154.28,11142.83,236.84,10.7143,160.11,0,4657.5,39.22,12462.9,4985.1,2492.6,2492.6,0,5805.1,290.25,20.796320260294483,102142.62,89064.17,58050.68,249257.47,26.76
C100,6,Chemical,Enterprise,5979,102381.2,21,7,2,154425.28,2316.38,0.979,27.3,Tata Power,18054.65,199.57,13196.31,209.69,12.6888,226.45,0,2989.5,0.15,13069.8,5227.9,2614.0,2614.0,0,4837.7,241.89,25.238484363637053,120966.18,92053.46,48377.21,261396.85,43.72
C100,7,Chemical,Enterprise,3670,156326.8,15,5,2,108597.95,1628.97,0.872,17.17,Adani Electricity,13874.55,131.17,10141.04,315.2,9.751,437.09,0,1835.0,2.53,10357.3,4142.9,2071.5,2071.5,0,4042.1,202.1,26.36713341606061,92959.49,73764.69,40420.98,207145.16,56.44
C100,8,Chemical,Enterprise,2783,131917.6,10,7,2,109481.5,1642.22,0.917,29.29,Adani Electricity,9161.06,66.98,6695.9,332.77,6.4384,159.26,0,1391.5,19.16,10085.1,4034.0,2017.0,2017.0,0,7684.6,384.23,26.602564367524597,61379.08,63476.08,76846.33,201701.5,72.48
C100,9,Chemical,Enterprise,11564,549737.0,20,5,2,103359.45,1550.39,0.905,9.88,BESCOM,13094.49,146.23,9570.88,421.37,9.2028,141.35,0,5782.0,22.46,10135.0,4054.0,2027.0,2027.0,0,3858.2,192.91,20.21503763278725,87733.11,76384.94,38582.26,202700.3,17.53
C100,10,Chemical,Enterprise,8729,212346.2,17,6,1,100421.52,1506.32,0.894,11.71,BESCOM,14797.9,68.27,10815.92,431.82,10.3999,126.4,0,4364.5,25.64,11249.9,4500.0,2250.0,2250.0,0,5314.7,265.73,30.370147242338646,99145.93,72705.62,53146.6,224998.14,25.78
C100,11,Chemical,Enterprise,7433,319366.5,22,6,2,119200.5,1788.01,0.882,17.11,BESCOM,15019.53,185.66,10977.91,476.84,10.5557,47.06,0,3716.5,24.35,11708.7,4683.5,2341.7,2341.7,0,5252.6,262.63,22.273928051908015,100630.85,81017.31,52525.58,234173.74,31.5
C100,12,Chemical,Enterprise,4242,87691.7,21,7,2,112944.7,1694.17,0.904,4.97,MSEDCL,13106.32,122.67,9579.53,440.08,9.2111,365.11,0,2121.0,36.03,12567.4,5026.9,2513.5,2513.5,0,7552.2,377.61,25.49137605117963,87812.37,88013.0,75522.06,251347.43,59.25
C100,13,Chemical,Enterprise,1767,25761.6,15,5,1,115096.8,1726.45,0.893,12.57,Tata Power,15367.98,52.17,11232.6,452.15,10.8006,477.02,0,883.5,28.76,13096.4,5238.6,2619.3,2619.3,0,7644.8,382.24,31.307072930903296,102965.45,82514.48,76447.83,261927.77,148.23
C100,14,Chemical,Enterprise,7294,265248.4,24,7,3,145127.87,2176.92,0.89,17.91,BESCOM,13522.37,120.02,9883.62,492.12,9.5035,277.28,0,3647.0,46.91,12680.5,5072.2,2536.1,2536.1,0,6531.3,326.57,32.200542294695836,90599.88,97696.92,65313.35,253610.14,34.77
C100,15,Chemical,Enterprise,5477,229760.9,19,5,3,131274.24,1969.11,0.95,19.3,BESCOM,14512.71,124.18,10607.47,229.32,10.1995,206.48,0,2738.5,44.77,13144.4,5257.8,2628.9,2628.9,0,7878.6,393.93,25.392765381838107,97235.18,86866.58,78786.22,262887.98,48.0
C100,16,Chemical,Enterprise,1949,83217.9,14,7,2,139874.23,2098.11,0.852,16.34,BESCOM,16500.45,196.77,12060.33,281.83,11.5965,411.09,0,974.5,38.43,14925.0,5970.0,2985.0,2985.0,0,9199.1,459.95,30.705395707185183,110553.04,95956.49,91990.87,298500.41,153.16
C100,17,Chemical,Enterprise,9850,475506.3,14,6,3,153885.88,2308.29,0.867,7.97,MSEDCL,15081.69,104.65,11023.34,148.92,10.5994,49.06,0,4925.0,19.24,15784.1,6313.6,3156.8,3156.8,0,9851.1,492.55,34.88107325744767,101047.29,116123.29,98510.74,315681.33,32.05
C100,18,Chemical,Enterprise,11963,401333.7,14,6,1,170757.78,2561.37,0.895,19.87,MSEDCL,20473.35,108.11,14964.16,337.55,14.3886,53.32,0,5981.5,7.06,16162.3,6464.9,3232.5,3232.5,0,7387.5,369.38,33.12022179730944,137171.42,112199.25,73875.18,323245.85,27.02
C100,19,Chemical,Enterprise,1169,49975.4,19,5,3,153642.19,2304.63,0.869,28.99,Adani Electricity,14233.63,128.58,10403.49,297.22,10.0034,125.46,0,584.5,14.66,13205.2,5282.1,2641.0,2641.0,0,7928.1,396.4,31.43811494943126,95365.32,89457.59,79280.92,264103.83,225.92
C100,20,Chemical,Enterprise,10660,248508.8,15,6,2,145137.74,2177.07,0.916,13.52,Adani Electricity,16278.37,150.62,11898.01,236.34,11.4404,362.16,0,5330.0,16.02,13842.3,5536.9,2768.5,2768.5,0,6486.3,324.31,25.963082449381787,109065.09,102917.59,64862.89,276845.57,25.97
C101,1,Chemical,Startup,41,1348.4,23,6,2,5381.28,80.72,0.905,25.1,MSEDCL,590.99,103.89,431.96,380.19,0.4153,27.9,0,20.5,39.45,485.2,194.1,97.0,97.0,0,243.9,12.19,32.44704717094351,3959.62,3304.99,2438.86,9703.47,236.67
C101,2,Chemical,Startup,57,2456.7,9,6,2,5929.56,88.94,0.903,26.51,MSEDCL,591.33,111.3,432.21,396.49,0.4156,50.35,0,28.5,40.65,463.1,185.2,92.6,92.6,0,172.6,8.63,34.95426637943616,3961.9,3573.34,1726.05,9261.3,162.48
C101,3,Chemical,Startup,108,4963.6,24,6,3,4249.29,63.74,0.865,0.18,Adani Electricity,574.28,106.8,419.75,356.09,0.4036,56.01,0,54.0,35.13,487.4,194.9,97.5,97.5,0,242.2,12.11,32.34098613487204,3847.71,3477.98,2421.58,9747.27,90.25
C101,4,Chemical,Startup,484,22661.3,18,7,1,5589.34,83.84,0.858,15.64,Adani Electricity,630.96,174.54,461.17,207.16,0.4434,171.64,0,242.0,9.94,592.3,236.9,118.5,118.5,0,375.3,18.76,27.6061969860907,4227.44,3866.35,3752.57,11846.35,24.48
C101,5,Chemical,Startup,283,9431.7,13,6,2,5172.1,77.58,0.956,7.55,MSEDCL,759.93,186.41,555.44,304.21,0.5341,359.41,0,141.5,45.7,627.6,251.1,125.5,125.5,0,354.0,17.7,29.63934132422024,5091.53,3920.78,3540.45,12552.76,44.36
C101,6,Chemical,Startup,421,9197.4,8,6,2,6276.37,94.15,0.905,17.48,Tata Power,863.73,81.12,631.31,306.35,0.607,231.59,0,210.5,49.44,651.3,260.5,130.3,130.3,0,299.2,14.96,28.842105698936592,5786.99,4246.97,2991.56,13025.52,30.94
C101,7,Chemical,Startup,249,11585.2,24,5,1,4700.08,70.5,0.963,8.21,Tata Power,765.2,163.97,559.29,177.1,0.5378,88.63,0,124.5,18.11,534.0,213.6,106.8,106.8,0,201.6,10.08,32.764396681937484,5126.83,3537.52,2015.88,10680.23,42.89
C101,8,Chemical,Startup,402,7919.2,9,7,2,4413.58,66.2,0.921,7.07,BESCOM,687.07,144.23,502.18,400.79,0.4829,219.17,0,201.0,31.63,556.9,222.8,111.4,111.4,0,317.2,15.86,27.304546830804274,4603.35,3363.12,3171.72,11138.19,27.71
C101,9,Chemical,Startup,276,11634.3,15,6,2,5850.9,87.76,0.93,20.04,Adani Electricity,721.42,189.5,527.29,276.9,0.507,23.88,0,138.0,15.33,597.6,239.1,119.5,119.5,0,328.3,16.42,23.70683981631917,4833.5,3836.43,3283.06,11952.99,43.31
C101,10,Chemical,Startup,324,11848.9,22,7,1,5903.55,88.55,0.88,0.09,Tata Power,685.41,171.57,500.97,413.68,0.4817,17.31,0,162.0,1.52,631.6,252.6,126.3,126.3,0,320.3,16.01,32.58417219155737,4592.22,4836.5,3202.54,12631.26,38.99
C101,11,Chemical,Startup,239,6563.4,11,7,1,6005.94,90.09,0.86,5.3,BESCOM,996.95,77.79,728.68,393.79,0.7007,295.95,0,119.5,28.92,679.5,271.8,135.9,135.9,0,224.7,11.24,30.173853236534526,6679.59,4663.74,2247.28,13590.62,56.86
C101,12,Chemical,Startup,116,3466.3,12,5,2,7886.52,118.3,0.899,21.71,BESCOM,812.66,159.55,593.98,285.14,0.5711,454.61,0,58.0,15.14,695.4,278.1,139.1,139.1,0,340.0,17.0,31.309751153377498,5444.82,5062.85,3399.81,13907.49,119.89
C101,13,Chemical,Startup,111,4076.6,17,5,3,8930.64,133.96,0.898,27.04,Adani Electricity,1007.36,89.21,736.29,229.32,0.708,426.02,0,55.5,42.04,703.5,281.4,140.7,140.7,0,197.7,9.89,21.570201560566748,6749.33,5342.65,1977.13,14069.11,126.75
C101,14,Chemical,Startup,430,17189.7,18,7,1,6402.42,96.04,0.9,6.45,BESCOM,722.39,157.75,528.0,431.4,0.5077,157.02,0,215.0,13.92,719.2,287.7,143.8,143.8,0,463.3,23.16,23.6263932185755,4839.99,4911.11,4632.6,14383.7,33.45
C101,15,Chemical,Startup,333,8940.4,24,7,2,8553.06,128.3,0.905,24.67,BESCOM,682.27,109.74,498.67,252.92,0.4795,120.6,0,166.5,10.87,720.0,288.0,144.0,144.0,0,454.5,22.73,24.535700282201056,4571.19,5283.5,4545.19,14399.87,43.24
C101,16,Chemical,Startup,256,5295.5,24,7,2,9152.32,137.28,0.894,13.71,Tata Power,1190.55,105.06,870.18,257.33,0.8367,58.94,0,128.0,11.29,879.6,351.8,175.9,175.9,0,314.0,15.7,23.92470878095413,7976.67,6475.75,3139.95,17592.37,68.72
C101,17,Chemical,Startup,196,4521.7,8,5,2,8009.98,120.15,0.852,21.1,Tata Power,919.45,197.78,672.04,434.14,0.6462,7.63,0,98.0,30.84,843.4,337.3,168.7,168.7,0,552.5,27.63,23.838651446328857,6160.32,5182.05,5525.06,16867.43,86.06
C101,18,Chemical,Startup,317,10201.0,8,7,2,7160.23,107.4,0.896,13.31,BESCOM,1070.07,180.95,782.13,259.51,0.752,481.43,0,158.5,34.2,812.6,325.1,162.5,162.5,0,399.4,19.97,32.47992003057615,7169.49,5089.78,3993.66,16252.94,51.27
C101,19,Chemical,Startup,484,9774.1,16,5,2,7564.25,113.46,0.94,14.59,Adani Electricity,675.61,86.44,493.81,212.33,0.4748,299.73,0,242.0,45.1,681.5,272.6,136.3,136.3,0,380.5,19.03,28.67610424656297,4526.6,5297.54,3805.13,13629.26,28.16
C101,20,Chemical,Startup,211,3592.5,14,7,3,7453.15,111.8,0.929,24.82,Adani Electricity,958.05,92.38,700.24,172.37,0.6733,333.85,0,105.5,29.0,704.9,282.0,141.0,141.0,0,308.4,15.42,29.72662839475143,6418.91,4594.87,3083.83,14097.61,66.81
C102,1,Chemical,Enterprise,1433,22465.9,21,7,2,147686.17,2215.29,0.881,15.64,Tata Power,15976.42,76.34,11677.31,209.95,11.2282,459.68,0,716.5,21.86,13658.9,5463.6,2731.8,2731.8,0,6397.3,319.86,34.117706140239,107042.01,102163.42,63972.77,273178.2,190.63
C102,2,Chemical,Enterprise,234,6087.1,20,6,1,155495.47,2332.43,0.952,19.82,Tata Power,19060.52,175.33,13931.51,331.15,13.3957,423.65,0,117.0,41.33,13021.7,5208.7,2604.3,2604.3,0,3048.9,152.45,33.61223010428725,127705.47,102239.89,30489.4,260434.75,1112.97
C102,3,Chemical,Enterprise,6005,75500.9,18,7,2,131366.4,1970.5,0.874,28.06,Adani Electricity,12345.58,153.41,9023.5,108.75,8.6764,455.35,0,3002.5,10.78,12569.1,5027.6,2513.8,2513.8,0,9117.0,455.85,29.435921070390165,82715.39,77496.18,91170.13,251381.7,41.86
C102,4,Chemical,Enterprise,7913,95102.3,12,5,2,122436.56,1836.55,0.863,16.98,BESCOM,13075.1,114.68,9556.71,413.74,9.1891,204.33,0,3956.5,3.73,13847.9,5539.2,2769.6,2769.6,0,10600.2,530.01,30.60153309500908,87603.18,83352.58,106002.0,276957.76,35.0
C102,5,Chemical,Enterprise,8545,377116.4,14,7,1,149893.63,2248.4,0.961,25.3,Adani Electricity,20144.65,146.57,14723.91,243.97,14.1576,256.0,0,4272.5,49.8,13883.9,5553.6,2776.8,2776.8,0,5089.3,254.46,31.12771993120823,134969.17,91815.86,50892.76,277677.79,32.5
C102,6,Chemical,Enterprise,6956,160508.9,19,7,3,167894.93,2518.42,0.924,28.5,Tata Power,19872.51,110.15,14525.0,202.96,13.9663,319.07,0,3478.0,22.96,14298.9,5719.5,2859.8,2859.8,0,5439.7,271.99,34.46747787295911,133145.83,98434.16,54397.03,285977.01,41.11
C102,7,Chemical,Enterprise,5161,193418.2,22,7,1,138645.87,2079.69,0.973,24.77,BESCOM,14406.52,72.73,10529.85,200.99,10.1249,199.55,0,2580.5,46.96,11557.7,4623.1,2311.5,2311.5,0,4909.9,245.5,30.108385420744167,96523.66,85532.18,49099.09,231154.93,44.79
C102,8,Chemical,Enterprise,8487,173535.3,9,7,3,125687.67,1885.32,0.878,18.76,Tata Power,10555.85,60.41,7715.37,210.18,7.4186,301.48,0,4243.5,10.26,11363.3,4545.3,2272.7,2272.7,0,7281.1,364.06,30.090701539593116,70724.19,83729.57,72811.38,227265.14,26.78
C102,9,Chemical,Enterprise,2066,34932.7,18,6,2,115146.22,1727.19,0.91,10.0,Adani Electricity,9997.96,170.01,7307.6,407.02,7.0265,249.91,0,1033.0,41.04,10997.1,4398.9,2199.4,2199.4,0,6798.2,339.91,26.189788076627774,66986.3,84974.76,67981.68,219942.75,106.46
C102,10,Chemical,Enterprise,7930,240053.0,10,5,3,121886.16,1828.29,0.916,9.89,BESCOM,16500.61,172.49,12060.44,121.27,11.5966,289.48,0,3965.0,40.1,12241.7,4896.7,2448.3,2448.3,0,4421.9,221.09,28.41558087834609,110554.07,90060.44,44218.83,244833.34,30.87
C102,11,Chemical,Enterprise,657,10180.8,10,7,3,121826.91,1827.4,0.865,24.52,Tata Power,16130.28,69.51,11789.77,328.67,11.3363,389.82,0,328.5,46.47,12317.7,4927.1,2463.5,2463.5,0,6288.2,314.41,21.00578910423858,108072.85,75399.0,62882.04,246353.89,374.97
C102,12,Chemical,Enterprise,373,14077.0,23,5,2,113985.48,1709.78,0.916,13.53,BESCOM,15662.94,54.77,11448.18,360.74,11.0079,247.83,0,186.5,46.89,12188.6,4875.4,2437.7,2437.7,0,5800.8,290.04,33.532082970409775,104941.67,80821.14,58008.22,243771.03,653.54
C102,13,Chemical,Enterprise,12062,399549.8,14,7,1,144761.12,2171.42,0.865,21.45,MSEDCL,18535.47,57.54,13547.74,401.64,13.0267,117.92,0,6031.0,1.21,13144.7,5257.9,2628.9,2628.9,0,4546.1,227.3,25.95905977762984,124187.62,93245.63,45460.65,262893.89,21.8
C102,14,Chemical,Enterprise,8528,113335.0,24,7,3,99791.58,1496.87,0.904,5.67,Tata Power,12634.56,75.98,9234.72,239.58,8.8795,164.83,0,4264.0,37.46,12678.2,5071.3,2535.6,2535.6,0,9172.7,458.63,21.121734576896365,84651.55,77186.3,91726.79,253564.65,29.73
C102,15,Chemical,Enterprise,10308,178453.0,13,5,1,136308.66,2044.63,0.955,9.28,Adani Electricity,18616.27,187.64,13606.8,209.05,13.0835,453.78,0,5154.0,45.2,13462.5,5385.0,2692.5,2692.5,0,4312.2,215.61,33.8551406751607,124729.01,101399.25,43121.54,269249.8,26.12
C102,16,Chemical,Enterprise,5308,205789.1,14,6,1,167675.73,2515.14,0.952,9.74,Adani Electricity,22185.3,128.52,16215.44,148.93,15.5918,146.66,0,2654.0,12.93,15706.3,6282.5,3141.3,3141.3,0,4138.1,206.91,32.58398110343999,148641.52,124104.22,41381.25,314126.99,59.18
C102,17,Chemical,Enterprise,3018,57570.9,17,7,3,166674.34,2500.12,0.974,14.97,BESCOM,21108.39,78.43,15428.32,369.28,14.8349,214.34,0,1509.0,22.81,15316.2,6126.5,3063.2,3063.2,0,4867.9,243.4,22.356186265705144,141426.24,116217.81,48679.16,306323.21,101.5
C102,18,Chemical,Enterprise,7733,194174.1,11,6,3,144871.08,2173.07,0.938,6.52,MSEDCL,16553.24,134.39,12098.91,285.03,11.6336,47.92,0,3866.5,39.84,15376.1,6150.5,3075.2,3075.2,0,8556.4,427.82,22.624003441261838,110906.7,111052.29,85563.63,307522.62,39.77
C102,19,Chemical,Enterprise,4525,184942.2,11,6,2,103451.55,1551.77,0.948,1.79,Adani Electricity,15534.66,144.77,11354.43,455.02,10.9177,323.14,0,2262.5,40.65,12256.1,4902.4,2451.2,2451.2,0,5773.1,288.66,27.822917578315565,104082.24,83308.2,57731.41,245121.85,54.17
C102,20,Chemical,Enterprise,5460,252081.7,8,5,3,161859.91,2427.9,0.855,27.3,Tata Power,18293.19,58.97,13370.66,295.04,12.8564,84.28,0,2730.0,31.49,12787.2,5114.9,2557.4,2557.4,0,3668.3,183.42,26.67568366467387,122564.37,96496.98,36683.16,255744.51,46.84
C103,1,Chemical,SME,161,2257.0,11,5,3,13196.99,197.95,0.853,1.18,Tata Power,1877.31,164.6,1372.15,127.96,1.3194,242.61,0,80.5,16.19,1519.4,607.8,303.9,303.9,0,711.6,35.58,32.7490896613362,12578.0,10694.3,7116.42,30388.73,188.75
C103,2,Chemical,SME,816,35088.0,9,5,3,14295.32,214.43,0.857,21.62,BESCOM,2132.87,59.18,1558.93,311.96,1.499,245.13,0,408.0,0.32,1507.9,603.2,301.6,301.6,0,668.0,33.4,27.23774593465894,14290.21,9187.28,6680.07,30157.56,36.96
C103,3,Chemical,SME,797,34914.6,13,7,3,21068.93,316.03,0.913,29.48,Tata Power,1928.92,84.61,1409.87,125.06,1.3556,193.33,0,398.5,32.38,1534.4,613.8,306.9,306.9,0,558.1,27.9,34.87569610483343,12923.79,12183.27,5580.51,30687.57,38.5
C103,4,Chemical,SME,1251,13558.1,15,6,2,17969.69,269.55,0.979,27.93,Tata Power,2498.0,85.05,1825.81,237.56,1.7556,435.84,0,625.5,25.26,1730.6,692.2,346.1,346.1,0,725.5,36.28,23.60358092116728,16736.59,10619.66,7255.09,34611.34,27.67
C103,5,Chemical,SME,1470,35135.3,15,7,1,18777.86,281.67,0.942,12.25,Adani Electricity,1659.08,96.74,1212.64,277.41,1.166,409.32,0,735.0,12.41,1730.5,692.2,346.1,346.1,0,998.3,49.91,24.6297871510237,11115.86,13512.24,9982.85,34610.94,23.54
C103,6,Chemical,SME,606,10111.4,18,5,3,19290.81,289.36,0.978,11.23,BESCOM,2182.16,57.33,1594.96,335.88,1.5336,45.08,0,303.0,14.11,1834.2,733.7,366.8,366.8,0,802.2,40.11,32.74512658015267,14620.47,14041.38,8022.08,36683.92,60.53
C103,7,Chemical,SME,448,7298.4,15,5,2,16890.09,253.35,0.954,29.98,Adani Electricity,1357.29,94.0,992.06,156.1,0.9539,348.64,0,224.0,16.07,1441.6,576.7,288.3,288.3,0,1004.1,50.21,32.04110439568479,9093.85,9697.42,10041.24,28832.51,64.36
C103,8,Chemical,SME,638,26228.0,8,5,3,16359.23,245.39,0.969,7.62,BESCOM,1430.02,73.39,1045.21,218.7,1.005,181.18,0,319.0,16.33,1551.7,620.7,310.3,310.3,0,906.0,45.3,23.77987295224821,9581.11,12391.96,9060.18,31033.25,48.64
C103,9,Chemical,SME,1067,30260.8,24,5,3,12936.79,194.05,0.97,2.39,MSEDCL,1999.73,97.47,1461.62,250.23,1.4054,242.62,0,533.5,25.36,1563.5,625.4,312.7,312.7,0,751.8,37.59,23.092783654556165,13398.22,10354.52,7517.93,31270.67,29.31
C103,10,Chemical,SME,919,16036.6,17,6,2,15572.49,233.59,0.893,15.99,Adani Electricity,2234.46,156.99,1633.18,171.59,1.5704,8.44,0,459.5,7.99,1707.0,682.8,341.4,341.4,0,844.2,42.21,25.654830448637327,14970.86,10727.96,8441.63,34140.45,37.15
C103,11,Chemical,SME,1228,53597.5,9,5,3,20626.93,309.4,0.918,23.1,Tata Power,1750.99,175.78,1279.81,325.31,1.2306,188.65,0,614.0,8.99,1727.6,691.0,345.5,345.5,0,981.3,49.06,27.43036763302558,11731.63,13007.52,9812.81,34551.96,28.14
C103,12,Chemical,SME,152,3248.7,9,6,1,14495.88,217.44,0.957,0.27,Adani Electricity,2489.16,195.63,1819.35,382.59,1.7494,322.73,0,76.0,46.17,1697.9,679.2,339.6,339.6,0,542.6,27.13,34.19589717209487,16677.36,11854.71,5426.02,33958.09,223.41
C103,13,Chemical,SME,652,23098.1,21,7,1,16187.43,242.81,0.956,0.05,MSEDCL,2547.14,65.66,1861.73,443.18,1.7901,42.36,0,326.0,10.68,1806.7,722.7,361.3,361.3,0,580.1,29.0,23.45820020332478,17065.85,13267.3,5800.76,36133.91,55.42
C103,14,Chemical,SME,1150,54531.0,11,7,1,15134.4,227.02,0.924,6.23,Tata Power,2193.04,168.68,1602.91,387.87,1.5413,443.71,0,575.0,10.87,1768.9,707.6,353.8,353.8,0,904.7,45.24,21.609364197379207,14693.37,11637.26,9047.24,35377.87,30.76
C103,15,Chemical,SME,1196,45485.9,8,5,3,22384.82,335.77,0.914,28.89,Tata Power,2526.02,79.74,1846.29,111.53,1.7753,455.38,0,598.0,44.54,1822.0,728.8,364.4,364.4,0,646.2,32.31,23.277257408472376,16924.33,13052.64,6462.13,36439.1,30.47
C103,16,Chemical,SME,1148,11957.5,16,7,3,21713.84,325.71,0.949,18.71,BESCOM,2035.94,61.35,1488.09,339.47,1.4309,320.85,0,574.0,40.82,2203.0,881.2,440.6,440.6,0,1594.5,79.73,24.328652793790454,13640.8,14473.97,15945.24,44060.01,38.38
C103,17,Chemical,SME,786,37309.9,8,6,2,21311.48,319.67,0.898,10.45,Adani Electricity,2748.74,125.33,2009.08,391.48,1.9318,375.51,0,393.0,11.3,2373.9,949.6,474.8,474.8,0,1341.3,67.07,21.501492692708798,18416.56,15648.62,13413.25,47478.43,60.41
C103,18,Chemical,SME,495,7565.3,22,6,2,22708.11,340.62,0.976,9.6,MSEDCL,3427.13,90.58,2504.92,136.85,2.4086,499.12,0,247.5,29.67,2373.9,949.5,474.8,474.8,0,768.3,38.42,26.986071413398435,22961.75,16832.51,7683.22,47477.48,95.91
C103,19,Chemical,SME,680,27858.2,13,6,2,18625.86,279.39,0.948,5.06,Adani Electricity,2915.07,191.23,2130.65,152.67,2.0487,117.13,0,340.0,22.1,1981.0,792.4,396.2,396.2,0,558.9,27.94,32.481938873488374,19530.96,14500.42,5588.81,39620.19,58.26
C103,20,Chemical,SME,403,8631.4,10,5,3,25871.31,388.07,0.86,23.42,Tata Power,2906.17,55.1,2124.15,391.36,2.0425,411.78,0,201.5,3.3,2071.7,828.7,414.3,414.3,0,571.8,28.59,20.927706608014944,19471.36,16245.41,5717.53,41434.3,102.81
C104,1,Chemical,SME,1420,22343.4,17,7,1,9914.39,148.72,0.91,16.29,MSEDCL,1224.27,183.57,894.83,236.93,0.8604,400.58,0,710.0,12.55,1016.7,406.7,203.3,203.3,0,532.6,26.63,20.624605273040327,8202.58,6805.74,5325.59,20333.91,14.32
C104,2,Chemical,SME,1366,39871.7,17,7,2,9907.42,148.61,0.908,7.59,BESCOM,1403.86,188.34,1026.09,387.29,0.9866,400.64,0,683.0,29.2,982.9,393.1,196.6,196.6,0,274.4,13.72,29.953161142317718,9405.86,7507.61,2743.64,19657.12,14.39
C104,3,Chemical,SME,522,11175.8,15,6,1,11841.55,177.62,0.92,19.43,Adani Electricity,1279.31,116.56,935.06,399.02,0.8991,74.02,0,261.0,23.31,983.3,393.3,196.7,196.7,0,327.1,16.35,20.537505316516224,8571.35,7823.26,3270.8,19665.41,37.67
C104,4,Chemical,SME,672,12122.2,21,6,3,11828.97,177.43,0.903,25.34,MSEDCL,1091.12,138.73,797.51,397.37,0.7668,380.44,0,336.0,35.8,1172.8,469.1,234.6,234.6,0,890.4,44.52,30.896771652026544,7310.49,7241.37,8903.58,23455.44,34.9
C104,5,Chemical,SME,32,1362.6,11,6,2,10663.78,159.96,0.928,2.82,Tata Power,1363.94,195.18,996.92,471.73,0.9586,240.65,0,16.0,37.74,1123.1,449.3,224.6,224.6,0,482.7,24.13,30.037870832114585,9138.4,8497.54,4826.67,22462.61,701.96
C104,6,Chemical,SME,409,17480.6,9,5,3,9804.58,147.07,0.874,7.01,BESCOM,1619.07,96.89,1183.39,120.07,1.1379,241.3,0,204.5,45.69,1185.5,474.2,237.1,237.1,0,538.5,26.93,31.857023914401093,10847.77,7476.0,5385.24,23709.01,57.97
C104,7,Chemical,SME,1002,27057.0,13,7,3,11560.63,173.41,0.916,25.03,MSEDCL,912.7,172.4,667.1,492.49,0.6414,330.08,0,501.0,31.24,977.0,390.8,195.4,195.4,0,631.8,31.59,24.79146303831594,6115.09,7106.5,6318.29,19539.88,19.5
C104,8,Chemical,SME,1327,23256.7,18,5,2,8523.92,127.86,0.89,4.54,BESCOM,940.07,181.03,687.11,277.72,0.6607,350.08,0,663.5,31.8,930.7,372.3,186.1,186.1,0,564.4,28.22,21.757341246795548,6298.48,6672.32,5643.94,18614.74,14.03
C104,9,Chemical,SME,239,3170.9,14,5,1,12401.22,186.02,0.853,26.43,BESCOM,1174.76,137.65,858.64,425.17,0.8256,388.6,0,119.5,8.97,959.5,383.8,191.9,191.9,0,383.8,19.19,20.771693151143424,7870.9,7481.71,3838.13,19190.74,80.3
C104,10,Chemical,SME,852,20902.5,17,7,3,9123.72,136.86,0.877,2.83,Tata Power,1007.64,75.02,736.5,380.03,0.7082,418.4,0,426.0,13.69,1071.2,428.5,214.2,214.2,0,740.3,37.02,22.796375687027606,6751.21,7269.96,7403.22,21424.4,25.15
C104,11,Chemical,SME,699,11486.1,13,7,1,10908.67,163.63,0.882,7.52,BESCOM,1306.99,151.49,955.29,233.13,0.9186,440.6,0,349.5,9.15,1079.5,431.8,215.9,215.9,0,456.2,22.81,21.181005977835113,8756.85,8272.11,4561.95,21590.9,30.89
C104,12,Chemical,SME,1470,59001.6,14,7,1,13744.43,206.17,0.904,19.13,MSEDCL,1250.5,153.83,914.0,300.16,0.8788,353.86,0,735.0,38.25,1157.9,463.1,231.6,231.6,0,566.4,28.32,32.05497817119974,8378.33,9114.58,5664.22,23157.13,15.75
C104,13,Chemical,SME,1083,47174.2,17,5,2,13913.04,208.7,0.96,26.68,BESCOM,1717.53,178.76,1255.36,107.6,1.2071,469.76,0,541.5,48.91,1225.6,490.3,245.1,245.1,0,464.0,23.2,24.83421394562357,11507.46,8365.21,4640.24,24512.92,22.63
C104,14,Chemical,SME,1292,23907.5,23,6,2,13178.9,197.68,0.882,14.45,BESCOM,1190.29,142.41,870.0,413.94,0.8365,266.29,0,646.0,29.91,1225.3,490.1,245.1,245.1,0,728.5,36.42,20.20028651788519,7974.96,9245.6,7284.96,24505.51,18.97
